playername	month	year	revid
Gene%20Alley	5	2007	114547408
Gene%20Alley	5	2008	209161269
Gene%20Alley	5	2009	282877036
Gene%20Alley	5	2010	351667099
Gene%20Alley	5	2011	424814100
Gene%20Alley	6	2006	52099341
Gene%20Alley	6	2007	114547408
Gene%20Alley	6	2008	209161269
Gene%20Alley	6	2009	282877036
Gene%20Alley	6	2010	365283703
Gene%20Alley	6	2011	424814100
Gene%20Alley	7	2006	57619301
Gene%20Alley	7	2007	137564101
Gene%20Alley	7	2008	209161269
Gene%20Alley	7	2009	282877036
Gene%20Alley	7	2010	368668544
Gene%20Alley	7	2011	433225032
Gene%20Alley	8	2006	57619301
Gene%20Alley	8	2007	137564101
Gene%20Alley	8	2008	225913324
Gene%20Alley	8	2009	282877036
Gene%20Alley	8	2010	368668544
Gene%20Alley	8	2011	433225032
Gene%20Alley	9	2006	72350322
Gene%20Alley	9	2007	137564101
Gene%20Alley	9	2008	234608613
Gene%20Alley	9	2009	282877036
Gene%20Alley	9	2010	368668544
Gene%20Alley	9	2011	433225032
Gene%20Alley	10	2006	72350322
Gene%20Alley	10	2007	158444689
Gene%20Alley	10	2008	237613567
Gene%20Alley	10	2009	315764040
Gene%20Alley	10	2010	368668544
Gene%20Alley	10	2011	433225032
Gene%20Alley	11	2006	72350322
Gene%20Alley	11	2007	164266278
Gene%20Alley	11	2008	237613567
Gene%20Alley	11	2009	315764040
Gene%20Alley	11	2010	393144148
Gene%20Alley	11	2011	433225032
Gene%20Alley	12	2006	72350322
Gene%20Alley	12	2007	164266278
Gene%20Alley	12	2008	237613567
Gene%20Alley	12	2009	315764040
Gene%20Alley	12	2010	399387460
Gene%20Alley	12	2011	433225032
Bob%20Allison	1	2006	32445862
Bob%20Allison	1	2007	93620408
Bob%20Allison	1	2008	166392228
Bob%20Allison	1	2009	234426957
Bob%20Allison	1	2010	334307718
Bob%20Allison	1	2011	404832595
Bob%20Allison	2	2006	32445862
Bob%20Allison	2	2007	93620408
Bob%20Allison	2	2008	183126392
Bob%20Allison	2	2009	266914807
Bob%20Allison	2	2010	334307718
Bob%20Allison	2	2011	404832595
Bob%20Allison	3	2006	32445862
Bob%20Allison	3	2007	104739945
Bob%20Allison	3	2008	190226571
Bob%20Allison	3	2009	266914807
Bob%20Allison	3	2010	346161148
Bob%20Allison	3	2011	404832595
Bob%20Allison	4	2006	32445862
Bob%20Allison	4	2007	104739945
Bob%20Allison	4	2008	190226571
Bob%20Allison	4	2009	279731865
Bob%20Allison	4	2010	351896446
Bob%20Allison	4	2011	420183321
Bob%20Allison	5	2006	32445862
Bob%20Allison	5	2007	104739945
Bob%20Allison	5	2008	209172069
Bob%20Allison	5	2009	283345761
Bob%20Allison	5	2010	351896446
Bob%20Allison	5	2011	424814877
Bob%20Allison	6	2006	53721716
Bob%20Allison	6	2007	132771923
Bob%20Allison	6	2008	211748533
Bob%20Allison	6	2009	291119605
Bob%20Allison	6	2010	362466454
Bob%20Allison	6	2011	431555847
Bob%20Allison	7	2006	58674267
Bob%20Allison	7	2007	137305747
Bob%20Allison	7	2008	218773045
Bob%20Allison	7	2009	291119605
Bob%20Allison	7	2010	369787492
Bob%20Allison	7	2011	433226398
Bob%20Allison	8	2006	65834477
Bob%20Allison	8	2007	145000508
Bob%20Allison	8	2008	227645887
Bob%20Allison	8	2009	302761954
Bob%20Allison	8	2010	371439434
Bob%20Allison	8	2011	438676133
Bob%20Allison	9	2006	72624158
Bob%20Allison	9	2007	145000508
Bob%20Allison	9	2008	234426957
Bob%20Allison	9	2009	302761954
Bob%20Allison	9	2010	380545406
Bob%20Allison	9	2011	438676133
Bob%20Allison	10	2006	72624158
Bob%20Allison	10	2007	145000508
Bob%20Allison	10	2008	234426957
Bob%20Allison	10	2009	302761954
Bob%20Allison	10	2010	385651942
Bob%20Allison	10	2011	438676133
Bob%20Allison	11	2006	81426592
Bob%20Allison	11	2007	166392228
Bob%20Allison	11	2008	234426957
Bob%20Allison	11	2009	302761954
Bob%20Allison	11	2010	393135501
Bob%20Allison	11	2011	457482232
Bob%20Allison	12	2006	81426592
Bob%20Allison	12	2007	166392228
Bob%20Allison	12	2008	234426957
Bob%20Allison	12	2009	302761954
Bob%20Allison	12	2010	393135501
Bob%20Allison	12	2011	459450505
Sandy%20Alomar	1	2006	31305829
Sandy%20Alomar	1	2007	40157186
Sandy%20Alomar	1	2008	159805636
Sandy%20Alomar	1	2009	227584798
Sandy%20Alomar	1	2010	297473305
Sandy%20Alomar	1	2011	362145601
Sandy%20Alomar	2	2006	31305829
Sandy%20Alomar	2	2007	40157186
Sandy%20Alomar	2	2008	159805636
Sandy%20Alomar	2	2009	227584798
Sandy%20Alomar	2	2010	297473305
Sandy%20Alomar	2	2011	362145601
Sandy%20Alomar	3	2006	40157186
Sandy%20Alomar	3	2007	40157186
Sandy%20Alomar	3	2008	159805636
Sandy%20Alomar	3	2009	227584798
Sandy%20Alomar	3	2010	297473305
Sandy%20Alomar	3	2011	362145601
Sandy%20Alomar	4	2006	40157186
Sandy%20Alomar	4	2007	40157186
Sandy%20Alomar	4	2008	159805636
Sandy%20Alomar	4	2009	227584798
Sandy%20Alomar	4	2010	297473305
Sandy%20Alomar	4	2011	362145601
Sandy%20Alomar	5	2006	40157186
Sandy%20Alomar	5	2007	40157186
Sandy%20Alomar	5	2008	159805636
Sandy%20Alomar	5	2009	227584798
Sandy%20Alomar	5	2010	297473305
Sandy%20Alomar	5	2011	362145601
Sandy%20Alomar	6	2006	40157186
Sandy%20Alomar	6	2007	40157186
Sandy%20Alomar	6	2008	159805636
Sandy%20Alomar	6	2009	292165053
Sandy%20Alomar	6	2010	362145601
Sandy%20Alomar	6	2011	362145601
Sandy%20Alomar	7	2006	40157186
Sandy%20Alomar	7	2007	40157186
Sandy%20Alomar	7	2008	159805636
Sandy%20Alomar	7	2009	297473305
Sandy%20Alomar	7	2010	362145601
Sandy%20Alomar	7	2011	362145601
Sandy%20Alomar	8	2006	40157186
Sandy%20Alomar	8	2007	40157186
Sandy%20Alomar	8	2008	227584798
Sandy%20Alomar	8	2009	297473305
Sandy%20Alomar	8	2010	362145601
Sandy%20Alomar	8	2011	362145601
Sandy%20Alomar	9	2006	40157186
Sandy%20Alomar	9	2007	40157186
Sandy%20Alomar	9	2008	227584798
Sandy%20Alomar	9	2009	297473305
Sandy%20Alomar	9	2010	362145601
Sandy%20Alomar	9	2011	362145601
Sandy%20Alomar	10	2006	40157186
Sandy%20Alomar	10	2007	159805636
Sandy%20Alomar	10	2008	227584798
Sandy%20Alomar	10	2009	297473305
Sandy%20Alomar	10	2010	362145601
Sandy%20Alomar	10	2011	362145601
Sandy%20Alomar	11	2006	40157186
Sandy%20Alomar	11	2007	159805636
Sandy%20Alomar	11	2008	227584798
Sandy%20Alomar	11	2009	297473305
Sandy%20Alomar	11	2010	362145601
Sandy%20Alomar	11	2011	362145601
Sandy%20Alomar	12	2006	40157186
Sandy%20Alomar	12	2007	159805636
Sandy%20Alomar	12	2008	227584798
Sandy%20Alomar	12	2009	297473305
Sandy%20Alomar	12	2010	362145601
Sandy%20Alomar	12	2011	362145601
Felipe%20Alou	1	2006	29166976
Felipe%20Alou	1	2007	97387075
Felipe%20Alou	1	2008	180506677
Felipe%20Alou	1	2009	247623844
Felipe%20Alou	1	2010	333284224
Felipe%20Alou	1	2011	399379965
Felipe%20Alou	2	2006	35717610
Felipe%20Alou	2	2007	97387075
Felipe%20Alou	2	2008	187171491
Felipe%20Alou	2	2009	266028566
Felipe%20Alou	2	2010	338017817
Felipe%20Alou	2	2011	399379965
Felipe%20Alou	3	2006	40917828
Felipe%20Alou	3	2007	111481370
Felipe%20Alou	3	2008	194357758
Felipe%20Alou	3	2009	273543435
Felipe%20Alou	3	2010	338017817
Felipe%20Alou	3	2011	399379965
Felipe%20Alou	4	2006	44233091
Felipe%20Alou	4	2007	113088426
Felipe%20Alou	4	2008	194357758
Felipe%20Alou	4	2009	280864661
Felipe%20Alou	4	2010	338017817
Felipe%20Alou	4	2011	421526407
Felipe%20Alou	5	2006	50882442
Felipe%20Alou	5	2007	121215035
Felipe%20Alou	5	2008	205555294
Felipe%20Alou	5	2009	280864661
Felipe%20Alou	5	2010	338017817
Felipe%20Alou	5	2011	424810802
Felipe%20Alou	6	2006	53733851
Felipe%20Alou	6	2007	129190142
Felipe%20Alou	6	2008	212227201
Felipe%20Alou	6	2009	288390100
Felipe%20Alou	6	2010	362048833
Felipe%20Alou	6	2011	424810802
Felipe%20Alou	7	2006	58617017
Felipe%20Alou	7	2007	141008924
Felipe%20Alou	7	2008	212227201
Felipe%20Alou	7	2009	288390100
Felipe%20Alou	7	2010	370455334
Felipe%20Alou	7	2011	436176398
Felipe%20Alou	8	2006	66817879
Felipe%20Alou	8	2007	147956622
Felipe%20Alou	8	2008	212227201
Felipe%20Alou	8	2009	303073027
Felipe%20Alou	8	2010	376506164
Felipe%20Alou	8	2011	440693945
Felipe%20Alou	9	2006	71856456
Felipe%20Alou	9	2007	150303110
Felipe%20Alou	9	2008	234250102
Felipe%20Alou	9	2009	303073027
Felipe%20Alou	9	2010	376506164
Felipe%20Alou	9	2011	440693945
Felipe%20Alou	10	2006	71856456
Felipe%20Alou	10	2007	155266369
Felipe%20Alou	10	2008	237438219
Felipe%20Alou	10	2009	316926207
Felipe%20Alou	10	2010	376506164
Felipe%20Alou	10	2011	452377533
Felipe%20Alou	11	2006	84248762
Felipe%20Alou	11	2007	166182537
Felipe%20Alou	11	2008	247623844
Felipe%20Alou	11	2009	316926207
Felipe%20Alou	11	2010	393135228
Felipe%20Alou	11	2011	454708099
Felipe%20Alou	12	2006	86488913
Felipe%20Alou	12	2007	169974189
Felipe%20Alou	12	2008	247623844
Felipe%20Alou	12	2009	325576406
Felipe%20Alou	12	2010	399379965
Felipe%20Alou	12	2011	460756894
Matty%20Alou	1	2006	26980549
Matty%20Alou	1	2007	93006912
Matty%20Alou	1	2008	177753488
Matty%20Alou	1	2009	255761531
Matty%20Alou	1	2010	334313986
Matty%20Alou	1	2011	402611167
Matty%20Alou	2	2006	26980549
Matty%20Alou	2	2007	104365411
Matty%20Alou	2	2008	187554269
Matty%20Alou	2	2009	255761531
Matty%20Alou	2	2010	334313986
Matty%20Alou	2	2011	402611167
Matty%20Alou	3	2006	38194245
Matty%20Alou	3	2007	109798656
Matty%20Alou	3	2008	189235725
Matty%20Alou	3	2009	270709445
Matty%20Alou	3	2010	334313986
Matty%20Alou	3	2011	414689703
Matty%20Alou	4	2006	41681435
Matty%20Alou	4	2007	114547909
Matty%20Alou	4	2008	198464610
Matty%20Alou	4	2009	278243703
Matty%20Alou	4	2010	334313986
Matty%20Alou	4	2011	414689703
Matty%20Alou	5	2006	50882461
Matty%20Alou	5	2007	121215684
Matty%20Alou	5	2008	208674556
Matty%20Alou	5	2009	283054329
Matty%20Alou	5	2010	334313986
Matty%20Alou	5	2011	424873822
Matty%20Alou	6	2006	50882461
Matty%20Alou	6	2007	121215684
Matty%20Alou	6	2008	208674556
Matty%20Alou	6	2009	288390147
Matty%20Alou	6	2010	334313986
Matty%20Alou	6	2011	424873822
Matty%20Alou	7	2006	50882461
Matty%20Alou	7	2007	141184318
Matty%20Alou	7	2008	208674556
Matty%20Alou	7	2009	298582756
Matty%20Alou	7	2010	368448656
Matty%20Alou	7	2011	433229555
Matty%20Alou	8	2006	66307091
Matty%20Alou	8	2007	145775061
Matty%20Alou	8	2008	226151215
Matty%20Alou	8	2009	300074475
Matty%20Alou	8	2010	368448656
Matty%20Alou	8	2011	433229555
Matty%20Alou	9	2006	66307091
Matty%20Alou	9	2007	145775061
Matty%20Alou	9	2008	235063447
Matty%20Alou	9	2009	300074475
Matty%20Alou	9	2010	368448656
Matty%20Alou	9	2011	433229555
Matty%20Alou	10	2006	75908753
Matty%20Alou	10	2007	158624637
Matty%20Alou	10	2008	235063447
Matty%20Alou	10	2009	313783168
Matty%20Alou	10	2010	368448656
Matty%20Alou	10	2011	433229555
Matty%20Alou	11	2006	84248954
Matty%20Alou	11	2007	167686020
Matty%20Alou	11	2008	235063447
Matty%20Alou	11	2009	313783168
Matty%20Alou	11	2010	393149069
Matty%20Alou	11	2011	457315658
Matty%20Alou	12	2006	84248954
Matty%20Alou	12	2007	171679149
Matty%20Alou	12	2008	250689212
Matty%20Alou	12	2009	313783168
Matty%20Alou	12	2010	399535304
Matty%20Alou	12	2011	460759132
George%20Altman	1	2006	31288558
George%20Altman	1	2007	93000158
George%20Altman	1	2008	177612104
George%20Altman	1	2009	257211298
George%20Altman	1	2010	334454562
George%20Altman	1	2011	405189786
George%20Altman	2	2006	31288558
George%20Altman	2	2007	104539429
George%20Altman	2	2008	187555183
George%20Altman	2	2009	266069995
George%20Altman	2	2010	334454562
George%20Altman	2	2011	408442001
George%20Altman	3	2006	38217789
George%20Altman	3	2007	110492763
George%20Altman	3	2008	188293497
George%20Altman	3	2009	266069995
George%20Altman	3	2010	334454562
George%20Altman	3	2011	408442001
George%20Altman	4	2006	38217789
George%20Altman	4	2007	118681618
George%20Altman	4	2008	200487953
George%20Altman	4	2009	266069995
George%20Altman	4	2010	334454562
George%20Altman	4	2011	408442001
George%20Altman	5	2006	38217789
George%20Altman	5	2007	118681618
George%20Altman	5	2008	200487953
George%20Altman	5	2009	266069995
George%20Altman	5	2010	354426810
George%20Altman	5	2011	424891024
George%20Altman	6	2006	51465955
George%20Altman	6	2007	118681618
George%20Altman	6	2008	213534683
George%20Altman	6	2009	266069995
George%20Altman	6	2010	365315253
George%20Altman	6	2011	424891024
George%20Altman	7	2006	61039407
George%20Altman	7	2007	137460096
George%20Altman	7	2008	218833449
George%20Altman	7	2009	266069995
George%20Altman	7	2010	365315253
George%20Altman	7	2011	436190581
George%20Altman	8	2006	63383441
George%20Altman	8	2007	137460096
George%20Altman	8	2008	218833449
George%20Altman	8	2009	266069995
George%20Altman	8	2010	365315253
George%20Altman	8	2011	442319861
George%20Altman	9	2006	63383441
George%20Altman	9	2007	152656929
George%20Altman	9	2008	235058793
George%20Altman	9	2009	266069995
George%20Altman	9	2010	365315253
George%20Altman	9	2011	442319861
George%20Altman	10	2006	76933815
George%20Altman	10	2007	160274592
George%20Altman	10	2008	238405325
George%20Altman	10	2009	266069995
George%20Altman	10	2010	384113508
George%20Altman	10	2011	442319861
George%20Altman	11	2006	79616950
George%20Altman	11	2007	163417030
George%20Altman	11	2008	238405325
George%20Altman	11	2009	266069995
George%20Altman	11	2010	393155334
George%20Altman	11	2011	442319861
George%20Altman	12	2006	86964694
George%20Altman	12	2007	163417030
George%20Altman	12	2008	253214277
George%20Altman	12	2009	266069995
George%20Altman	12	2010	399388639
George%20Altman	12	2011	442319861
Max%20Alvis	1	2006	16864978
Max%20Alvis	1	2007	93474047
Max%20Alvis	1	2008	163402416
Max%20Alvis	1	2009	257314582
Max%20Alvis	1	2010	334408338
Max%20Alvis	1	2011	399535588
Max%20Alvis	2	2006	16864978
Max%20Alvis	2	2007	93474047
Max%20Alvis	2	2008	182448770
Max%20Alvis	2	2009	266923205
Max%20Alvis	2	2010	334408338
Max%20Alvis	2	2011	408749021
Max%20Alvis	3	2006	38194302
Max%20Alvis	3	2007	93474047
Max%20Alvis	3	2008	182448770
Max%20Alvis	3	2009	266923205
Max%20Alvis	3	2010	334408338
Max%20Alvis	3	2011	408749021
Max%20Alvis	4	2006	38194302
Max%20Alvis	4	2007	93474047
Max%20Alvis	4	2008	195389691
Max%20Alvis	4	2009	266923205
Max%20Alvis	4	2010	334408338
Max%20Alvis	4	2011	408749021
Max%20Alvis	5	2006	48533562
Max%20Alvis	5	2007	93474047
Max%20Alvis	5	2008	195389691
Max%20Alvis	5	2009	266923205
Max%20Alvis	5	2010	334408338
Max%20Alvis	5	2011	424875544
Max%20Alvis	6	2006	48533562
Max%20Alvis	6	2007	93474047
Max%20Alvis	6	2008	195389691
Max%20Alvis	6	2009	266923205
Max%20Alvis	6	2010	365287159
Max%20Alvis	6	2011	424875544
Max%20Alvis	7	2006	48533562
Max%20Alvis	7	2007	93474047
Max%20Alvis	7	2008	195389691
Max%20Alvis	7	2009	266923205
Max%20Alvis	7	2010	365287159
Max%20Alvis	7	2011	435101337
Max%20Alvis	8	2006	48533562
Max%20Alvis	8	2007	148374992
Max%20Alvis	8	2008	226152865
Max%20Alvis	8	2009	266923205
Max%20Alvis	8	2010	365287159
Max%20Alvis	8	2011	435101337
Max%20Alvis	9	2006	48533562
Max%20Alvis	9	2007	154483605
Max%20Alvis	9	2008	234599826
Max%20Alvis	9	2009	266923205
Max%20Alvis	9	2010	365287159
Max%20Alvis	9	2011	435101337
Max%20Alvis	10	2006	48533562
Max%20Alvis	10	2007	154483605
Max%20Alvis	10	2008	238184626
Max%20Alvis	10	2009	314215987
Max%20Alvis	10	2010	365287159
Max%20Alvis	10	2011	435101337
Max%20Alvis	11	2006	48533562
Max%20Alvis	11	2007	163402416
Max%20Alvis	11	2008	238184626
Max%20Alvis	11	2009	314215987
Max%20Alvis	11	2010	391387292
Max%20Alvis	11	2011	435101337
Max%20Alvis	12	2006	48533562
Max%20Alvis	12	2007	163402416
Max%20Alvis	12	2008	238184626
Max%20Alvis	12	2009	314215987
Max%20Alvis	12	2010	399535588
Max%20Alvis	12	2011	461536819
Mike%20Andrews	1	2006	17173522
Mike%20Andrews	1	2007	93476725
Mike%20Andrews	1	2008	171711346
Mike%20Andrews	1	2009	258943799
Mike%20Andrews	1	2010	334411359
Mike%20Andrews	1	2011	399809890
Mike%20Andrews	2	2006	34151759
Mike%20Andrews	2	2007	93476725
Mike%20Andrews	2	2008	182262487
Mike%20Andrews	2	2009	267671418
Mike%20Andrews	2	2010	334411359
Mike%20Andrews	2	2011	406888722
Mike%20Andrews	3	2006	38329701
Mike%20Andrews	3	2007	110759043
Mike%20Andrews	3	2008	182262487
Mike%20Andrews	3	2009	267818287
Mike%20Andrews	3	2010	334411359
Mike%20Andrews	3	2011	406888722
Mike%20Andrews	4	2006	38329701
Mike%20Andrews	4	2007	114548445
Mike%20Andrews	4	2008	201761795
Mike%20Andrews	4	2009	275631430
Mike%20Andrews	4	2010	351200486
Mike%20Andrews	4	2011	406888722
Mike%20Andrews	5	2006	38329701
Mike%20Andrews	5	2007	123857422
Mike%20Andrews	5	2008	201761795
Mike%20Andrews	5	2009	285593553
Mike%20Andrews	5	2010	351200486
Mike%20Andrews	5	2011	424877307
Mike%20Andrews	6	2006	38329701
Mike%20Andrews	6	2007	123857422
Mike%20Andrews	6	2008	201761795
Mike%20Andrews	6	2009	290902392
Mike%20Andrews	6	2010	364887240
Mike%20Andrews	6	2011	424877307
Mike%20Andrews	7	2006	60444285
Mike%20Andrews	7	2007	123857422
Mike%20Andrews	7	2008	201761795
Mike%20Andrews	7	2009	299075954
Mike%20Andrews	7	2010	364887240
Mike%20Andrews	7	2011	433233566
Mike%20Andrews	8	2006	66377949
Mike%20Andrews	8	2007	123857422
Mike%20Andrews	8	2008	227899653
Mike%20Andrews	8	2009	300342050
Mike%20Andrews	8	2010	374945055
Mike%20Andrews	8	2011	440951337
Mike%20Andrews	9	2006	68493480
Mike%20Andrews	9	2007	153957671
Mike%20Andrews	9	2008	234361536
Mike%20Andrews	9	2009	305676667
Mike%20Andrews	9	2010	374945055
Mike%20Andrews	9	2011	440951337
Mike%20Andrews	10	2006	68493480
Mike%20Andrews	10	2007	155727871
Mike%20Andrews	10	2008	238218718
Mike%20Andrews	10	2009	313832472
Mike%20Andrews	10	2010	382798395
Mike%20Andrews	10	2011	440951337
Mike%20Andrews	11	2006	68493480
Mike%20Andrews	11	2007	168321861
Mike%20Andrews	11	2008	238218718
Mike%20Andrews	11	2009	323117810
Mike%20Andrews	11	2010	393157136
Mike%20Andrews	11	2011	440951337
Mike%20Andrews	12	2006	68493480
Mike%20Andrews	12	2007	171711346
Mike%20Andrews	12	2008	238218718
Mike%20Andrews	12	2009	323117810
Mike%20Andrews	12	2010	399809890
Mike%20Andrews	12	2011	440951337
Nate%20Andrews	1	2006	0
Nate%20Andrews	1	2007	92983348
Nate%20Andrews	1	2008	172950105
Nate%20Andrews	1	2009	239585969
Nate%20Andrews	1	2010	313569244
Nate%20Andrews	1	2011	393172225
Nate%20Andrews	2	2006	0
Nate%20Andrews	2	2007	102865451
Nate%20Andrews	2	2008	185130836
Nate%20Andrews	2	2009	263672635
Nate%20Andrews	2	2010	340140555
Nate%20Andrews	2	2011	393172225
Nate%20Andrews	3	2006	0
Nate%20Andrews	3	2007	102865451
Nate%20Andrews	3	2008	185130836
Nate%20Andrews	3	2009	263672635
Nate%20Andrews	3	2010	340140555
Nate%20Andrews	3	2011	416211426
Nate%20Andrews	4	2006	0
Nate%20Andrews	4	2007	102865451
Nate%20Andrews	4	2008	198408832
Nate%20Andrews	4	2009	278040689
Nate%20Andrews	4	2010	340140555
Nate%20Andrews	4	2011	416211426
Nate%20Andrews	5	2006	0
Nate%20Andrews	5	2007	102865451
Nate%20Andrews	5	2008	198408832
Nate%20Andrews	5	2009	278040689
Nate%20Andrews	5	2010	340140555
Nate%20Andrews	5	2011	424909303
Nate%20Andrews	6	2006	0
Nate%20Andrews	6	2007	102865451
Nate%20Andrews	6	2008	198408832
Nate%20Andrews	6	2009	291607632
Nate%20Andrews	6	2010	365315271
Nate%20Andrews	6	2011	424909303
Nate%20Andrews	7	2006	57264559
Nate%20Andrews	7	2007	102865451
Nate%20Andrews	7	2008	198408832
Nate%20Andrews	7	2009	291607632
Nate%20Andrews	7	2010	365315271
Nate%20Andrews	7	2011	433272066
Nate%20Andrews	8	2006	57264559
Nate%20Andrews	8	2007	145955357
Nate%20Andrews	8	2008	226138545
Nate%20Andrews	8	2009	291607632
Nate%20Andrews	8	2010	365315271
Nate%20Andrews	8	2011	433272066
Nate%20Andrews	9	2006	67392614
Nate%20Andrews	9	2007	154474786
Nate%20Andrews	9	2008	234573696
Nate%20Andrews	9	2009	311164922
Nate%20Andrews	9	2010	378588433
Nate%20Andrews	9	2011	433272066
Nate%20Andrews	10	2006	67392614
Nate%20Andrews	10	2007	154474786
Nate%20Andrews	10	2008	239585969
Nate%20Andrews	10	2009	313569244
Nate%20Andrews	10	2010	386832541
Nate%20Andrews	10	2011	433272066
Nate%20Andrews	11	2006	83908431
Nate%20Andrews	11	2007	154474786
Nate%20Andrews	11	2008	239585969
Nate%20Andrews	11	2009	313569244
Nate%20Andrews	11	2010	393172225
Nate%20Andrews	11	2011	433272066
Nate%20Andrews	12	2006	83908431
Nate%20Andrews	12	2007	172950105
Nate%20Andrews	12	2008	239585969
Nate%20Andrews	12	2009	313569244
Nate%20Andrews	12	2010	393172225
Nate%20Andrews	12	2011	461539750
Joaquin%20Andujar	1	2006	16812653
Joaquin%20Andujar	1	2007	16812653
Joaquin%20Andujar	1	2008	16812653
Joaquin%20Andujar	1	2009	16812653
Joaquin%20Andujar	1	2010	16812653
Joaquin%20Andujar	1	2011	343899350
Joaquin%20Andujar	2	2006	16812653
Joaquin%20Andujar	2	2007	16812653
Joaquin%20Andujar	2	2008	16812653
Joaquin%20Andujar	2	2009	16812653
Joaquin%20Andujar	2	2010	16812653
Joaquin%20Andujar	2	2011	343899350
Joaquin%20Andujar	3	2006	16812653
Joaquin%20Andujar	3	2007	16812653
Joaquin%20Andujar	3	2008	16812653
Joaquin%20Andujar	3	2009	16812653
Joaquin%20Andujar	3	2010	343899350
Joaquin%20Andujar	3	2011	343899350
Joaquin%20Andujar	4	2006	16812653
Joaquin%20Andujar	4	2007	16812653
Joaquin%20Andujar	4	2008	16812653
Joaquin%20Andujar	4	2009	16812653
Joaquin%20Andujar	4	2010	343899350
Joaquin%20Andujar	4	2011	343899350
Joaquin%20Andujar	5	2006	16812653
Joaquin%20Andujar	5	2007	16812653
Joaquin%20Andujar	5	2008	16812653
Joaquin%20Andujar	5	2009	16812653
Joaquin%20Andujar	5	2010	343899350
Joaquin%20Andujar	5	2011	343899350
Joaquin%20Andujar	6	2006	16812653
Joaquin%20Andujar	6	2007	16812653
Joaquin%20Andujar	6	2008	16812653
Joaquin%20Andujar	6	2009	16812653
Joaquin%20Andujar	6	2010	343899350
Joaquin%20Andujar	6	2011	343899350
Joaquin%20Andujar	7	2006	16812653
Joaquin%20Andujar	7	2007	16812653
Joaquin%20Andujar	7	2008	16812653
Joaquin%20Andujar	7	2009	16812653
Joaquin%20Andujar	7	2010	343899350
Joaquin%20Andujar	7	2011	343899350
Joaquin%20Andujar	8	2006	16812653
Joaquin%20Andujar	8	2007	16812653
Joaquin%20Andujar	8	2008	16812653
Joaquin%20Andujar	8	2009	16812653
Joaquin%20Andujar	8	2010	343899350
Joaquin%20Andujar	8	2011	343899350
Joaquin%20Andujar	9	2006	16812653
Joaquin%20Andujar	9	2007	16812653
Joaquin%20Andujar	9	2008	16812653
Joaquin%20Andujar	9	2009	16812653
Joaquin%20Andujar	9	2010	343899350
Joaquin%20Andujar	9	2011	343899350
Joaquin%20Andujar	10	2006	16812653
Joaquin%20Andujar	10	2007	16812653
Joaquin%20Andujar	10	2008	16812653
Joaquin%20Andujar	10	2009	16812653
Joaquin%20Andujar	10	2010	343899350
Joaquin%20Andujar	10	2011	343899350
Joaquin%20Andujar	11	2006	16812653
Joaquin%20Andujar	11	2007	16812653
Joaquin%20Andujar	11	2008	16812653
Joaquin%20Andujar	11	2009	16812653
Joaquin%20Andujar	11	2010	343899350
Joaquin%20Andujar	11	2011	343899350
Joaquin%20Andujar	12	2006	16812653
Joaquin%20Andujar	12	2007	16812653
Joaquin%20Andujar	12	2008	16812653
Joaquin%20Andujar	12	2009	16812653
Joaquin%20Andujar	12	2010	343899350
Joaquin%20Andujar	12	2011	343899350
Johnny%20Antonelli	1	2006	16754048
Johnny%20Antonelli	1	2007	92996950
Johnny%20Antonelli	1	2008	169687432
Johnny%20Antonelli	1	2009	257316326
Johnny%20Antonelli	1	2010	334514630
Johnny%20Antonelli	1	2011	405162905
Johnny%20Antonelli	2	2006	16754048
Johnny%20Antonelli	2	2007	92996950
Johnny%20Antonelli	2	2008	169687432
Johnny%20Antonelli	2	2009	257316326
